-4 5.75112826598026
-3.9 6.52802709480499
-3.8 4.27889188600603
-3.7 3.57921649137946
-3.6 4.53936745655555
-3.5 3.38429658257251
-3.4 4.02191240244064
-3.3 2.89296655526028
-3.2 4.41841525860275
-3.1 3.66323248787586
-3 4.6668906446386
-2.9 3.99349523490393
-2.8 4.30316933669067
-2.7 3.98381647238441
-2.6 3.06559643720417
-2.5 3.25770807350134
-2.4 2.17472306583301
-2.3 1.31429932073019
-2.2 1.71827859930269
-2.1 0.8805792944514
-2 0.923744195775285
-1.9 1.38332227973959
-1.8 1.90256753681267
-1.7 1.45025370020948
-1.6 2.22768348712296
-1.5 2.21993572282603
-1.4 2.03109647309349
-1.3 1.92373160058097
-1.2 2.28301394324344
-1.1 1.10105266375496
-1 0.720156891941732
-0.9 0.271403411962747
-0.8 0.429096407423137
-0.7 0.616243838773306
-0.6 -0.943933707354437
-0.5 0.262861405836126
-0.4 0.190670683056081
-0.3 0.0993661805375086
-0.2 -0.945610600858892
-0.0999999999999996 -0.76743094754363
0 0.798905956093222
0.100000000000001 1.14759221908594
0.2 0.790493796430494
0.3 1.43997657545446
0.4 0.65038769171763
0.5 1.17170119391597
0.600000000000001 1.33778706704251
0.7 -0.378615242050228
0.800000000000001 -0.615673267746689
0.9 -0.822602298930944
1 -1.54382554182754
1.1 -0.450980577133887
1.2 -1.42598048863527
1.3 -0.645585562488295
1.4 -0.617367019149822
1.5 -0.499356182934701
1.6 -0.300926575006991
1.7 0.0497781511902087
1.8 1.68122702848127
1.9 1.82613342301228
2 1.7483929687355
2.1 0.551398505102021
2.2 0.774874926753864
2.3 0.645062013116852
2.4 0.0816826482467234
2.5 -0.594342760649378
2.6 0.429793931067446
2.7 -0.805413480903281
2.8 0.365559052695416
2.9 0.109912505148857
3 -0.558636299504702
3.1 -0.126934742972144
3.2 1.00654129303847
3.3 2.26698655156775
3.4 1.89365428709906
3.5 2.85794527080993
3.6 1.94664663580414
3.7 2.4954337494777
3.8 3.12237422391873
3.9 1.38241429079572
4 2.47891236667373
