"1","2","3"
0.87638663716912,0.10431066089291,0.0193027019379709
0.271402552054647,0.601748995821667,0.126848452123686
0.163986057729754,0.587812522665932,0.248201419604314
0.827224360141342,0.148702353959957,0.0240732858987004
0.996219095136814,0.00307649249758017,0.000704412365605929
0.785445477795072,0.159075662337144,0.0554788598677834
0.959880302773577,0.0331276969671127,0.00699200025931035
0.96952096078562,0.0241342685464378,0.00634477066794196
0.698673984540658,0.244661709904576,0.0566643055547664
0.873897208044825,0.0939926994184555,0.0321100925367198
0.0344105266216823,0.93814338325471,0.0274460901236074
0.852211405907408,0.108814949651439,0.0389736444411535
0.986704810640888,0.0106068559923746,0.00268833336673699
0.00745896077212337,0.985631704154626,0.00690933507325023
0.152389397067936,0.738874125745851,0.108736477186213
0.924219834585036,0.0637038571857313,0.0120763082292323
0.36738245994642,0.578408791078808,0.0542087489747713
0.843440507278422,0.115514635939166,0.0410448567824119
0.110633194854211,0.853525163400166,0.0358416417456235
0.99665163336199,0.00272657467832304,0.000621791959686693
0.945226276452525,0.0421012100411853,0.0126725135062901
0.0932124986037288,0.438113570016388,0.468673931379884
0.94841946319029,0.043170921922333,0.00840961488737684
0.969086528051844,0.0244429340697211,0.00647053787843455
0.590233408700459,0.363731143027155,0.0460354482723863
0.336302068005178,0.601551310465365,0.0621466215294563
0.962924635148428,0.0308260751295,0.00624928972207185
0.68506872669206,0.259441478753321,0.0554897945546198
0.917596084092756,0.0662725164941502,0.0161313994130934
0.914223991567154,0.0651535556409263,0.0206224527919194
0.100318601652899,0.545758041473091,0.353923356874009
0.865984947511626,0.111505872750842,0.0225091797375321
0.884220078280808,0.0964522431211851,0.0193276785980064
0.417962149548113,0.524270106998564,0.0577677434533234
0.119928502354495,0.833349430420821,0.0467220672246845
0.951195764053349,0.0378782294618707,0.01092600648478
0.706524652082518,0.226918339575611,0.0665570083418713
0.979979536445847,0.0164828856262951,0.00353757792785822
0.854363702119518,0.108559342449901,0.037076955430581
0.0890234179614825,0.349667802158622,0.561308779879895
0.0300300437282181,0.941794841663524,0.0281751146082583
0.797645123150629,0.150121589556854,0.052233287292518
0.828355828832848,0.125344802977783,0.0462993681893687
0.889091132250639,0.083260658984059,0.0276482087653017
0.76132868795419,0.191316269260458,0.047355042785352
0.787376330114416,0.154436683645904,0.05818698623968
0.952796111766942,0.0373253680516975,0.0098785201813606
0.918590779434625,0.0673273117908187,0.0140819087745563
0.565711499770363,0.336992275406581,0.097296224823056
0.907514192864911,0.0736929576730692,0.0187928494620195
0.888228624393498,0.0871136997088645,0.0246576758976376
0.815637898498054,0.133530821298957,0.0508312802029885
0.922371403069491,0.0641787729593657,0.0134498239711431
0.74177787942609,0.213823930248533,0.0443981903253773
0.413404638183711,0.486754616003838,0.0998407458124515
0.139318352985637,0.544568014232236,0.316113632782127
0.230851621824652,0.715612654380891,0.0535357237944569
0.0726392369554168,0.526956923428712,0.400403839615872
0.0649597811789293,0.822859466464371,0.112180752356699
0.984410039708682,0.012281062370058,0.00330889792125972
0.712391326469187,0.198280644493203,0.0893280290376103
0.495190365699299,0.439061774782262,0.0657478595184387
0.250445852044274,0.566144918278272,0.183409229677454
0.0860534756618627,0.829045388270265,0.0849011360678726
0.949210279114542,0.0415827155571852,0.00920700532827318
0.258031207352196,0.65104004373794,0.0909287489098643
0.920940858652034,0.0603817366294599,0.0186774047185064
0.493522127485456,0.419632726104942,0.086845146409601
0.709528203808691,0.200709045267408,0.0897627509239001
0.92850193912641,0.0544736165101349,0.0170244443634556
0.807582415824688,0.159405209922287,0.0330123742530252
0.132161846925088,0.573100271078898,0.294737881996014
0.923721178557078,0.0625106237275456,0.0137681977153763
0.85478974511571,0.113813015165243,0.0313972397190466
0.0856157790443423,0.880716775992202,0.0336674449634557
0.793285565624421,0.171639418545026,0.035075015830552
0.864842935328687,0.113362239900404,0.0217948247709088
0.0280655807663873,0.957420585694724,0.0145138335388885
0.889426162661265,0.0827954385858668,0.0277783987528687
0.890686614624688,0.0824295621326102,0.0268838232427019
0.873469794200233,0.0945727234566641,0.0319574823431025
0.129616512037042,0.700675532681634,0.169707955281324
0.936847666057033,0.0500963868636844,0.013055947079283
0.136944581419661,0.78422200529409,0.0788334132862488
0.308781218327886,0.598088713957785,0.093130067714329
0.86865276508682,0.097365248825795,0.0339819860873848
0.845536895841044,0.12034056640059,0.0341225377583655
0.856144491365157,0.106182671952272,0.0376728366825715
0.139260239759963,0.782901294596131,0.0778384656439053
0.909326433336718,0.0708418471981452,0.0198317194651373
0.872310516082049,0.10135458507812,0.026334898839831
0.894591171812101,0.0812285972178571,0.0241802309700418
0.52540061112286,0.382231532760774,0.0923678561163664
0.0462856511081843,0.817438417618962,0.136275931272853
0.0515500483075216,0.916543413668796,0.0319065380236821
0.0209970493652674,0.964080454828635,0.0149224958060971
0.0811859614915223,0.782553915857247,0.136260122651231
0.803942356057756,0.153868890687983,0.0421887532542609
0.0305178736965977,0.127389511132299,0.842092615171104
0.926627638837379,0.0558660448796572,0.0175063162829641
0.00301069324601727,0.0124111021802973,0.984578204573685
0.0903464615212789,0.367544990251958,0.542108548226763
0.0412778908251346,0.111622976646507,0.847099132528358
0.142847387713975,0.574147519399912,0.283005092886113
0.0498807861527597,0.362741975627803,0.587377238219438
0.0377785039007235,0.203254905970333,0.758966590128944
0.104565544082757,0.77877692094021,0.116657534977033
0.0570313501035652,0.470241433997855,0.47272721589858
0.0223769284119232,0.0772692798082267,0.90035379177985
0.0245203960602923,0.132952160453522,0.842527443486186
0.0653180425606112,0.152876291905038,0.781805665534351
0.038115500980974,0.105321231128536,0.85656326789049
0.147632687197984,0.725957116654286,0.12641019614773
0.00732696648878711,0.0239260385562904,0.968746994954922
0.159059993117511,0.513890811830802,0.327049195051687
0.523595826193262,0.40155869907073,0.0748454747360087
0.000985727073523365,0.00397142340656691,0.99504284951991
0.0520047283321847,0.7709554453012,0.177039826366615
0.322677074578764,0.587258086544518,0.0900648388767178
0.0915807780486321,0.619998712596048,0.28842050935532
0.0419089553193062,0.251099075660414,0.70699196902028
0.0332601827050216,0.0952044335097601,0.871535383785218
0.0129747573972759,0.0430841502823764,0.943941092320348
0.203923828516662,0.71451739576256,0.081558775720778
0.223516153965254,0.593014269204022,0.183469576830724
0.0138407813640627,0.967852988496803,0.0183062301391344
0.0177959037819795,0.0785404171837601,0.90366367903426
0.208093789586498,0.586319737698189,0.205586472715313
0.0878167568823758,0.291365521312135,0.620817721805489
0.00186578117678652,0.00692472266496479,0.991209496158249
0.0642318938966244,0.491997957285905,0.443770148817471
0.0554083737281739,0.317232402916414,0.627359223355412
0.0560033417496698,0.26279363029621,0.68120302795412
0.00996774477902662,0.0408321287469798,0.949200126473994
